transaction_id,amount,merchant_category,transaction_type,customer_age,is_fraud,transaction_date,merchant_code,transaction_address
266,2597.70,Restaurant,Online,74,1,2023-12-05,103,"2075 Sunset Pl, Riverton, GA"
267,1915.97,Electronics,Online,31,0,2024-01-23,102,"5002 Pine Rd, Riverton, TX"
268,3051.99,Electronics,Card Present,39,0,2023-03-13,102,"2580 Sunset Ln, Hillcrest, GA"
269,4483.07,Travel,Card Present,35,0,2024-02-26,104,"5859 Sunset Blvd, Riverton, WA"
270,1241.59,Coffee Shop,Card Present,54,0,2022-02-24,105,"5042 Cedar Ln, Greenville, WA"
271,3231.20,Gas Station,Contactless,48,0,2022-08-19,107,"4049 Lakeview Pl, Greenville, NY"
272,4934.43,Entertainment,Card Present,58,0,2024-05-11,109,"6086 Center Pl, Riverton, GA"
273,2937.23,Electronics,Card Present,19,0,2022-03-23,102,"1090 Sunset Ln, Fairview, CO"
274,413.06,Gas Station,ATM Withdrawal,37,0,2023-09-27,107,"1394 Center Ave, Riverton, IL"
275,1551.54,Gas Station,Card Present,73,0,2023-05-04,107,"1048 Cedar St, Lakeside, NY"
276,1547.14,Pharmacy,Card Present,40,0,2022-10-09,108,"285 Pine Rd, Fairview, FL"
277,635.53,Restaurant,Contactless,52,0,2022-08-30,103,"580 Willow Rd, Fairview, NY"
278,2481.24,Coffee Shop,Card Present,83,0,2024-10-20,105,"9387 Pine Blvd, Riverton, FL"
279,1142.79,Electronics,Card Present,83,1,2022-01-26,102,"4106 Maple Rd, Fairview, CO"
280,4655.87,Restaurant,Online,22,0,2024-05-08,103,"3778 Willow Ave, Lakeside, IL"
281,2858.11,Coffee Shop,Card Present,33,0,2022-04-18,105,"3038 Cedar Ln, Springfield, CO"
282,4330.30,Electronics,ATM Withdrawal,57,0,2024-07-24,102,"230 Willow Ave, Fairview, FL"
283,2320.17,Home Improvement,Online,81,0,2023-02-05,110,"9054 Cedar Ave, Springfield, CO"
284,2708.18,Grocery,Online,19,0,2022-01-03,101,"6264 Elm St, Riverton, WA"
285,4805.96,Gas Station,ATM Withdrawal,36,0,2022-07-10,107,"819 Cedar Ln, Lakeside, IL"
286,2904.27,Pharmacy,Card Present,82,0,2024-03-18,108,"1326 Main Ln, Springfield, CO"
287,1459.09,Restaurant,Online,58,0,2024-03-15,103,"5445 Willow Rd, Fairview, WA"
288,681.42,Electronics,Online,31,0,2022-12-03,102,"7465 Lakeview Blvd, Lakeside, NY"
289,4823.21,Entertainment,Contactless,44,0,2024-08-06,109,"4441 Oak St, Riverton, FL"
290,1075.89,Home Improvement,Card Present,59,0,2023-05-24,110,"5928 Sunset Ln, Springfield, FL"
291,156.38,Coffee Shop,Online,69,0,2023-05-27,105,"1651 Lakeview St, Riverton, NY"
292,4152.03,Grocery,Card Present,46,0,2024-03-31,101,"6198 Oak Ln, Greenville, FL"
293,4985.81,Electronics,Card Present,43,0,2024-06-27,102,"2210 Oak Blvd, Springfield, CA"
294,840.78,Pharmacy,Card Present,73,0,2024-03-19,108,"8228 Maple Rd, Hillcrest, CO"
295,1074.37,Restaurant,Contactless,41,0,2024-07-02,103,"2535 Maple Ln, Greenville, WA"
296,2060.55,Coffee Shop,ATM Withdrawal,79,0,2023-07-27,105,"6375 Pine Rd, Riverton, WA"
297,4947.03,Entertainment,Card Present,63,0,2024-09-19,109,"5736 Main Ln, Fairview, CO"
298,131.29,Coffee Shop,Online,46,1,2023-07-30,105,"1059 Lakeview Ln, Fairview, WA"
299,1240.04,Restaurant,Card Present,48,0,2022-04-25,103,"3694 Main Rd, Fairview, TX"
300,2963.01,Restaurant,Online,63,0,2022-02-27,103,"5861 Main Ln, Riverton, WA"
301,878.61,Pharmacy,Contactless,22,0,2023-04-22,108,"9957 Cedar St, Greenville, GA"
302,4589.56,Grocery,Contactless,43,0,2023-11-29,101,"3007 Willow St, Springfield, TX"
303,3872.06,Home Improvement,Online,85,0,2022-05-29,110,"6220 Sunset Ln, Springfield, IL"
304,683.12,Coffee Shop,Contactless,38,0,2024-06-13,105,"8082 Willow Ave, Hillcrest, IL"
305,1892.54,Travel,Online,55,0,2022-01-04,104,"9485 Sunset Ln, Springfield, TX"
306,4605.27,Home Improvement,Contactless,46,0,2022-08-02,110,"8229 Pine Blvd, Hillcrest, NY"
307,4911.92,Travel,Contactless,39,0,2022-07-01,104,"5600 Lakeview St, Fairview, WA"
308,1753.06,Travel,Card Present,31,0,2022-04-09,104,"6423 Lakeview Pl, Lakeside, TX"
309,4408.97,Gas Station,ATM Withdrawal,62,0,2022-07-27,107,"7955 Main Pl, Hillcrest, WA"
310,369.47,Restaurant,ATM Withdrawal,22,0,2023-10-15,103,"4378 Oak St, Fairview, TX"
311,3660.19,Gas Station,Online,29,0,2024-09-15,107,"607 Sunset Pl, Riverton, CO"
312,507.19,Restaurant,Card Present,44,0,2024-04-18,103,"9178 Center Blvd, Hillcrest, FL"
313,480.48,Coffee Shop,Online,68,0,2024-10-02,105,"2616 Maple Blvd, Springfield, CO"
314,4119.66,Electronics,Contactless,79,0,2022-02-22,102,"3490 Pine Pl, Fairview, NY"
315,1542.46,Pharmacy,Card Present,68,0,2023-06-27,108,"1593 Center Rd, Riverton, IL"
316,933.73,Gas Station,Contactless,23,0,2024-08-10,107,"4415 Cedar Blvd, Greenville, CA"
317,429.45,Restaurant,Card Present,62,0,2024-04-27,103,"9762 Cedar Ln, Springfield, CO"
318,4828.17,Entertainment,ATM Withdrawal,78,0,2023-04-28,109,"7903 Elm St, Lakeside, CA"
319,602.29,Entertainment,Online,75,0,2022-12-09,109,"3571 Cedar Ave, Springfield, CO"
320,1010.39,Electronics,ATM Withdrawal,36,0,2023-06-13,102,"5338 Oak St, Lakeside, CO"
321,4283.26,Entertainment,Contactless,84,0,2022-01-26,109,"9726 Center Rd, Springfield, CO"
322,2833.40,Restaurant,Online,30,0,2022-07-26,103,"4787 Center Blvd, Lakeside, FL"
323,2860.54,Gas Station,ATM Withdrawal,78,1,2023-07-19,107,"6702 Pine Ln, Greenville, CO"
324,4447.98,Grocery,ATM Withdrawal,60,0,2022-04-11,101,"7885 Elm Blvd, Springfield, IL"
325,1402.45,Coffee Shop,Contactless,80,0,2022-07-21,105,"3834 Pine Blvd, Hillcrest, GA"
326,3644.27,Online Retail,Contactless,29,0,2023-03-09,106,"6771 Lakeview Ln, Fairview, CA"
327,329.02,Entertainment,Online,82,0,2024-12-09,109,"9417 Maple Ave, Riverton, WA"
328,166.32,Grocery,Online,24,0,2023-02-12,101,"4588 Willow Rd, Greenville, CO"
329,1210.45,Electronics,Card Present,80,0,2022-12-30,102,"7875 Main Ln, Fairview, IL"
330,3745.06,Restaurant,Contactless,29,0,2024-03-02,103,"913 Pine Ln, Riverton, WA"
331,1346.15,Travel,Online,70,0,2022-01-19,104,"7867 Pine Pl, Riverton, CA"
332,3042.11,Travel,Contactless,57,0,2023-07-18,104,"7043 Sunset Blvd, Lakeside, FL"
333,1511.42,Travel,ATM Withdrawal,84,0,2024-03-24,104,"9676 Oak St, Greenville, IL"
334,1493.08,Entertainment,Contactless,31,0,2023-11-20,109,"4629 Willow Blvd, Fairview, FL"
335,2586.95,Travel,Online,48,0,2024-04-07,104,"5336 Pine Pl, Springfield, GA"
336,4534.65,Coffee Shop,Contactless,69,0,2022-03-14,105,"9652 Main Ave, Fairview, WA"
337,4532.73,Entertainment,ATM Withdrawal,63,0,2022-12-15,109,"9246 Pine Blvd, Springfield, GA"
338,3626.21,Restaurant,Contactless,41,0,2023-11-19,103,"1563 Cedar Blvd, Riverton, FL"
339,1859.04,Gas Station,Contactless,55,0,2022-08-30,107,"7809 Maple Pl, Greenville, NY"
340,2502.89,Pharmacy,Online,66,0,2024-04-26,108,"985 Pine Ave, Riverton, IL"
341,716.98,Gas Station,ATM Withdrawal,41,0,2024-09-25,107,"5549 Pine Blvd, Hillcrest, CA"
342,1368.37,Grocery,ATM Withdrawal,39,0,2022-11-21,101,"8121 Oak Ave, Greenville, CO"
343,2145.70,Gas Station,ATM Withdrawal,79,0,2022-03-19,107,"8845 Cedar Pl, Fairview, CA"
344,90.56,Online Retail,Online,18,0,2023-05-25,106,"3807 Willow Blvd, Riverton, NY"
345,835.93,Gas Station,Contactless,23,0,2023-08-19,107,"7569 Center Ln, Greenville, IL"
346,1714.32,Gas Station,Online,80,0,2023-01-21,107,"2801 Sunset St, Riverton, WA"
347,3670.65,Restaurant,Online,82,0,2024-01-21,103,"712 Sunset Pl, Fairview, CA"
348,3310.19,Home Improvement,Card Present,20,1,2022-08-26,110,"6928 Lakeview Rd, Springfield, FL"
349,1028.27,Pharmacy,Online,19,0,2022-07-26,108,"8624 Elm Ln, Greenville, TX"
350,2558.41,Gas Station,Card Present,33,0,2022-08-06,107,"8254 Cedar Ln, Riverton, FL"
351,1790.25,Entertainment,Online,70,0,2022-03-22,109,"9080 Lakeview Ave, Hillcrest, GA"
352,14.69,Online Retail,Online,29,0,2024-10-08,106,"2543 Oak Ln, Springfield, NY"
353,2284.30,Coffee Shop,Online,55,0,2022-04-13,105,"1735 Pine St, Fairview, IL"
354,3692.96,Online Retail,ATM Withdrawal,30,0,2022-04-04,106,"258 Pine Pl, Hillcrest, TX"
355,4472.74,Online Retail,Contactless,52,0,2022-07-10,106,"6205 Willow Ave, Springfield, CO"
356,1359.89,Gas Station,ATM Withdrawal,67,0,2024-09-06,107,"7009 Pine St, Riverton, CA"
357,2080.72,Restaurant,Card Present,79,0,2024-06-16,103,"3069 Main Rd, Fairview, CA"
358,4602.07,Restaurant,ATM Withdrawal,32,0,2024-06-21,103,"853 Oak Blvd, Hillcrest, IL"
359,4889.50,Grocery,Online,61,0,2022-07-15,101,"7191 Cedar Rd, Fairview, CO"
360,59.21,Restaurant,Card Present,38,0,2024-08-19,103,"8223 Pine St, Lakeside, IL"
361,4850.76,Travel,Contactless,24,0,2024-02-15,104,"6707 Cedar St, Lakeside, GA"
362,441.01,Home Improvement,ATM Withdrawal,81,0,2022-09-01,110,"8248 Maple St, Lakeside, CO"
363,4129.72,Grocery,Card Present,56,0,2023-02-28,101,"7574 Willow Blvd, Springfield, WA"
364,2801.19,Pharmacy,Contactless,78,0,2024-01-15,108,"7514 Oak St, Hillcrest, WA"
365,1776.34,Grocery,Contactless,55,0,2024-02-05,101,"1841 Maple Ave, Lakeside, TX"
366,1272.19,Gas Station,Card Present,43,0,2024-03-15,107,"3632 Lakeview Ave, Hillcrest, IL"
367,233.46,Electronics,ATM Withdrawal,33,0,2024-07-11,102,"7593 Main Ln, Riverton, GA"
368,2766.58,Grocery,Card Present,73,0,2024-09-16,101,"8428 Pine Pl, Greenville, TX"
369,1937.64,Restaurant,Card Present,59,0,2024-02-27,103,"6959 Main Pl, Riverton, FL"
370,4852.49,Gas Station,Contactless,75,0,2022-10-10,107,"6862 Main Pl, Hillcrest, FL"
371,3559.66,Entertainment,Contactless,45,0,2023-08-19,109,"5757 Pine Pl, Hillcrest, TX"
372,3552.05,Entertainment,Contactless,63,0,2024-05-04,109,"8847 Elm Rd, Springfield, NY"
373,727.49,Grocery,ATM Withdrawal,25,0,2022-11-26,101,"4795 Elm Ave, Springfield, FL"
374,1794.05,Travel,Card Present,75,0,2023-04-05,104,"9295 Sunset Ave, Greenville, FL"
375,1938.39,Grocery,ATM Withdrawal,58,0,2022-04-21,101,"312 Elm Ave, Greenville, GA"
376,3775.78,Travel,Contactless,43,0,2023-02-01,104,"4919 Lakeview Ave, Hillcrest, NY"
377,3675.66,Restaurant,Online,33,0,2024-05-27,103,"4672 Center Blvd, Riverton, TX"
378,29.22,Home Improvement,Contactless,77,0,2022-11-14,110,"754 Pine Blvd, Greenville, CA"
379,2453.26,Home Improvement,Contactless,63,0,2023-10-13,110,"8708 Cedar Ave, Greenville, NY"
380,2080.24,Entertainment,Online,69,0,2023-03-30,109,"3595 Willow Blvd, Fairview, FL"
381,4983.16,Travel,ATM Withdrawal,19,0,2023-12-10,104,"7401 Cedar Pl, Greenville, WA"
382,1907.48,Grocery,Contactless,32,0,2023-08-03,101,"504 Center Blvd, Greenville, GA"
383,1482.87,Pharmacy,Card Present,42,0,2022-06-18,108,"1672 Pine Ln, Greenville, CA"
384,3352.01,Electronics,Online,45,0,2024-05-18,102,"1802 Cedar Ln, Hillcrest, CO"
385,119.74,Electronics,Online,60,1,2022-05-31,102,"989 Pine Blvd, Greenville, NY"
386,4555.02,Home Improvement,Online,70,0,2024-04-08,110,"7194 Willow St, Lakeside, NY"
387,3207.47,Entertainment,Card Present,26,0,2022-04-04,109,"1289 Willow Ln, Springfield, FL"
388,1408.31,Coffee Shop,Card Present,74,0,2022-03-05,105,"7865 Pine Ln, Riverton, TX"
389,4800.71,Gas Station,Contactless,36,0,2024-02-04,107,"282 Center Ln, Riverton, NY"
390,2864.02,Grocery,Card Present,68,0,2022-06-24,101,"5092 Cedar Pl, Hillcrest, IL"
391,4528.23,Travel,ATM Withdrawal,83,0,2023-01-12,104,"3717 Main Blvd, Riverton, NY"
392,4257.09,Restaurant,Card Present,77,0,2022-05-30,103,"4862 Oak Blvd, Springfield, WA"
393,4757.75,Home Improvement,ATM Withdrawal,63,0,2023-04-26,110,"1739 Elm Ln, Springfield, WA"
394,2253.78,Online Retail,ATM Withdrawal,57,0,2022-11-09,106,"9366 Main Blvd, Fairview, CO"
395,1566.76,Restaurant,Card Present,46,0,2024-06-12,103,"4633 Willow Ave, Hillcrest, IL"
396,2227.34,Pharmacy,ATM Withdrawal,57,0,2022-08-11,108,"2979 Main St, Fairview, TX"
397,1316.91,Entertainment,Online,27,0,2022-02-08,109,"8409 Maple Ln, Greenville, CO"
398,4531.61,Home Improvement,Online,51,0,2024-08-24,110,"2535 Willow Rd, Riverton, FL"
399,2506.11,Restaurant,ATM Withdrawal,29,0,2024-10-25,103,"273 Cedar Ln, Hillcrest, TX"
400,2231.66,Entertainment,Online,40,0,2022-10-27,109,"8021 Willow St, Riverton, GA"
401,1322.52,Travel,Card Present,47,1,2023-02-28,104,"8585 Willow Rd, Lakeside, GA"
402,4902.97,Grocery,Card Present,59,0,2024-12-03,101,"4580 Elm Ln, Greenville, TX"
403,1827.12,Gas Station,ATM Withdrawal,27,0,2024-02-10,107,"3751 Center Rd, Fairview, IL"
404,4435.97,Pharmacy,ATM Withdrawal,18,0,2022-10-12,108,"7307 Pine Ave, Springfield, FL"
405,935.34,Travel,Online,64,0,2022-08-31,104,"3873 Sunset Blvd, Hillcrest, NY"
406,2395.63,Pharmacy,ATM Withdrawal,38,0,2024-04-21,108,"467 Cedar St, Riverton, TX"
407,4454.10,Restaurant,Card Present,36,0,2023-06-13,103,"3049 Center Rd, Greenville, CA"
408,1083.75,Coffee Shop,Card Present,78,0,2022-12-16,105,"3694 Sunset Ln, Riverton, TX"
409,839.44,Home Improvement,Contactless,61,0,2022-05-21,110,"3865 Sunset Rd, Riverton, NY"
410,2614.03,Grocery,Online,82,0,2022-11-03,101,"1677 Pine Rd, Greenville, CA"
411,466.86,Entertainment,Card Present,34,0,2022-01-03,109,"7169 Center Rd, Fairview, CA"
412,1148.20,Entertainment,ATM Withdrawal,79,0,2024-02-20,109,"5842 Main Pl, Hillcrest, NY"
413,1273.34,Gas Station,Online,47,0,2022-06-21,107,"4741 Main Ln, Lakeside, FL"
414,3546.04,Travel,Card Present,18,0,2022-08-30,104,"8615 Maple Rd, Hillcrest, WA"
415,1811.99,Online Retail,ATM Withdrawal,37,0,2023-06-04,106,"4381 Center Rd, Greenville, IL"
416,4959.00,Home Improvement,Contactless,68,0,2024-04-26,110,"9145 Center Rd, Riverton, IL"
417,1269.63,Entertainment,ATM Withdrawal,57,0,2024-03-26,109,"2362 Oak Pl, Riverton, GA"
418,1073.08,Restaurant,Card Present,69,0,2022-04-17,103,"2733 Sunset Pl, Springfield, NY"
419,4629.38,Restaurant,ATM Withdrawal,73,0,2023-06-23,103,"3733 Willow St, Greenville, CA"
420,3070.21,Gas Station,ATM Withdrawal,84,0,2022-04-28,107,"2971 Lakeview Rd, Springfield, WA"
421,974.54,Entertainment,Contactless,83,0,2023-04-20,109,"2876 Maple Blvd, Riverton, CA"
422,4984.09,Restaurant,Card Present,69,0,2024-03-20,103,"6742 Main Ave, Greenville, CA"
423,2748.41,Electronics,Card Present,62,0,2023-07-21,102,"3807 Main Ave, Lakeside, CO"
424,1306.28,Home Improvement,Card Present,70,0,2022-05-29,110,"8343 Elm Blvd, Springfield, FL"
425,3471.27,Entertainment,Contactless,66,0,2023-05-14,109,"5665 Lakeview Pl, Lakeside, CA"
426,1289.84,Pharmacy,Card Present,66,0,2023-03-28,108,"3867 Willow Rd, Fairview, CA"
427,1437.16,Coffee Shop,Online,69,0,2023-12-02,105,"1345 Center Ave, Lakeside, IL"
428,4471.69,Online Retail,Online,52,0,2023-01-25,106,"8275 Cedar Ave, Hillcrest, WA"
429,1146.81,Coffee Shop,Online,49,0,2023-12-31,105,"2655 Oak St, Springfield, GA"
430,3821.46,Home Improvement,Card Present,23,0,2024-01-31,110,"5267 Lakeview Ln, Fairview, GA"
431,1990.00,Restaurant,Contactless,34,0,2024-05-16,103,"7936 Center St, Greenville, IL"
432,2286.52,Gas Station,Online,33,0,2024-07-31,107,"5271 Maple St, Hillcrest, WA"
433,1627.86,Gas Station,Card Present,51,0,2023-06-23,107,"3985 Elm Rd, Greenville, IL"
434,2494.35,Online Retail,Online,44,0,2024-02-02,106,"6081 Sunset Blvd, Lakeside, TX"
435,4896.38,Home Improvement,Online,47,0,2023-07-07,110,"3963 Center Rd, Lakeside, WA"
436,2365.46,Restaurant,Online,19,0,2024-10-20,103,"2303 Center Ln, Hillcrest, IL"
437,1255.62,Pharmacy,Contactless,24,0,2022-12-01,108,"1083 Cedar Blvd, Lakeside, NY"
438,1299.59,Pharmacy,Contactless,64,0,2023-06-12,108,"5738 Maple Rd, Springfield, IL"
439,2884.69,Home Improvement,Online,40,0,2023-08-06,110,"5918 Willow Pl, Greenville, GA"
440,1905.97,Pharmacy,Card Present,54,0,2022-10-24,108,"2845 Willow Rd, Hillcrest, CO"
441,810.84,Electronics,Card Present,47,0,2023-08-20,102,"4482 Main Pl, Lakeside, FL"
442,3739.73,Pharmacy,Contactless,84,0,2024-04-27,108,"2841 Pine St, Riverton, WA"
443,1053.65,Coffee Shop,Card Present,68,0,2022-05-11,105,"7852 Center St, Springfield, CO"
444,520.54,Entertainment,Card Present,37,0,2024-03-09,109,"5168 Cedar Ave, Hillcrest, FL"
445,657.25,Pharmacy,Online,39,1,2024-01-01,108,"5428 Lakeview Rd, Greenville, FL"
446,676.44,Entertainment,ATM Withdrawal,40,0,2024-07-24,109,"9340 Sunset Ln, Hillcrest, FL"
447,2698.80,Online Retail,ATM Withdrawal,29,0,2024-01-20,106,"6853 Elm Ave, Fairview, CA"
448,1720.08,Grocery,Online,78,0,2024-10-04,101,"7916 Elm St, Lakeside, FL"
449,3984.04,Home Improvement,Online,65,0,2024-06-14,110,"6567 Cedar Ave, Hillcrest, CO"
450,1315.64,Gas Station,Online,72,0,2024-11-24,107,"4554 Elm Pl, Hillcrest, FL"
451,4267.56,Gas Station,Online,41,0,2022-08-15,107,"7560 Main Rd, Fairview, GA"
452,97.96,Travel,Contactless,24,0,2022-02-15,104,"3146 Oak Blvd, Fairview, TX"
453,1164.82,Pharmacy,Card Present,37,1,2023-03-21,108,"5701 Sunset Blvd, Lakeside, IL"
454,1651.91,Pharmacy,Card Present,36,0,2024-03-14,108,"1269 Center Rd, Riverton, WA"
455,4141.43,Coffee Shop,ATM Withdrawal,33,0,2023-05-25,105,"6404 Lakeview Ave, Hillcrest, CA"
456,3676.88,Travel,ATM Withdrawal,30,0,2023-03-03,104,"7846 Sunset Pl, Fairview, IL"
457,3723.88,Restaurant,Card Present,84,0,2024-09-12,103,"4995 Cedar Blvd, Springfield, WA"
458,3164.91,Electronics,Online,59,1,2023-07-20,102,"9679 Oak Rd, Riverton, CA"
459,3442.34,Grocery,ATM Withdrawal,37,0,2022-07-03,101,"4175 Pine Rd, Springfield, IL"
460,1778.23,Grocery,Card Present,37,0,2022-08-08,101,"2161 Lakeview Ave, Fairview, IL"
461,107.74,Pharmacy,Online,66,0,2022-10-03,108,"4207 Maple Rd, Hillcrest, GA"
462,2714.13,Entertainment,Contactless,80,0,2023-01-18,109,"9006 Willow Blvd, Hillcrest, GA"
463,345.31,Coffee Shop,Online,37,0,2023-06-24,105,"8973 Willow Rd, Springfield, CO"
464,3099.05,Restaurant,Card Present,64,0,2023-05-05,103,"5354 Oak Pl, Greenville, CO"
465,3828.90,Travel,ATM Withdrawal,37,0,2023-10-23,104,"6814 Willow St, Springfield, NY"
466,894.02,Grocery,Online,22,0,2024-09-21,101,"3239 Oak St, Greenville, CO"
467,246.38,Pharmacy,Contactless,46,0,2022-05-26,108,"314 Cedar Pl, Lakeside, NY"
468,1805.27,Pharmacy,Card Present,71,0,2022-04-30,108,"4455 Center St, Hillcrest, NY"
469,4723.07,Coffee Shop,Card Present,84,0,2023-04-19,105,"8810 Sunset Ave, Riverton, WA"
470,2792.56,Home Improvement,Online,71,0,2024-01-04,110,"7615 Sunset St, Riverton, TX"
471,2523.96,Entertainment,ATM Withdrawal,38,0,2024-06-26,109,"5872 Willow Ln, Fairview, IL"
472,4130.95,Gas Station,ATM Withdrawal,59,0,2023-03-15,107,"6245 Center Pl, Fairview, IL"
473,4799.16,Pharmacy,ATM Withdrawal,18,0,2023-08-06,108,"9860 Maple Ln, Riverton, FL"
474,4921.99,Grocery,Contactless,45,0,2022-02-14,101,"4621 Center Ln, Greenville, TX"
475,2302.39,Electronics,Card Present,37,0,2024-01-22,102,"9638 Cedar Ave, Fairview, FL"
476,2845.76,Electronics,ATM Withdrawal,45,0,2023-10-27,102,"8005 Pine Rd, Hillcrest, NY"
477,187.82,Home Improvement,Contactless,66,0,2022-04-25,110,"5578 Willow Rd, Lakeside, NY"
478,3169.80,Travel,Card Present,66,0,2024-12-09,104,"774 Willow Ln, Greenville, TX"
479,766.83,Online Retail,Online,68,0,2024-10-30,106,"1575 Cedar Rd, Fairview, CO"
480,1681.50,Restaurant,Online,78,0,2022-04-11,103,"9080 Sunset Blvd, Springfield, CO"
481,3869.35,Entertainment,ATM Withdrawal,34,0,2024-09-11,109,"9263 Cedar Rd, Lakeside, WA"
482,1212.33,Entertainment,Online,52,0,2023-10-25,109,"9537 Oak St, Hillcrest, CO"
483,1742.19,Gas Station,Contactless,59,0,2022-02-19,107,"5094 Pine Blvd, Greenville, GA"
484,2202.88,Home Improvement,Online,47,0,2024-02-05,110,"2655 Oak St, Hillcrest, CA"
485,4343.89,Travel,Online,54,1,2022-08-16,104,"5099 Lakeview Rd, Springfield, IL"
486,1019.80,Travel,Online,84,0,2024-09-16,104,"2415 Maple Rd, Greenville, CA"
487,301.49,Coffee Shop,Online,43,0,2023-07-10,105,"969 Lakeview Pl, Springfield, NY"
488,3315.25,Gas Station,Contactless,64,0,2022-02-09,107,"4892 Sunset Ave, Lakeside, NY"
489,4334.00,Online Retail,ATM Withdrawal,29,0,2024-10-22,106,"7603 Center Pl, Springfield, CA"
490,1668.51,Travel,Contactless,68,0,2022-02-07,104,"5781 Willow Blvd, Hillcrest, FL"
491,4059.65,Travel,Contactless,50,0,2022-03-02,104,"9192 Elm Ave, Riverton, IL"
492,439.89,Gas Station,Online,66,0,2023-04-11,107,"6937 Cedar Ln, Riverton, CO"
493,2246.40,Coffee Shop,Contactless,34,0,2022-10-11,105,"9619 Center Pl, Riverton, TX"
494,2150.89,Coffee Shop,Online,36,0,2022-11-20,105,"5301 Oak Ln, Greenville, NY"
495,4197.77,Restaurant,Contactless,36,0,2023-10-15,103,"6883 Sunset Blvd, Lakeside, FL"
496,534.75,Restaurant,Online,41,1,2023-07-01,103,"9390 Main Ave, Greenville, WA"
497,1796.95,Travel,Card Present,79,0,2024-08-18,104,"6226 Pine Rd, Lakeside, GA"
498,967.11,Restaurant,Online,22,0,2022-01-31,103,"4521 Sunset Ave, Hillcrest, WA"
499,886.21,Travel,Card Present,74,0,2024-09-30,104,"5423 Lakeview Ave, Lakeside, CO"
500,3601.28,Grocery,ATM Withdrawal,68,0,2024-12-11,101,"730 Center St, Lakeside, GA"
501,2593.99,Grocery,Online,68,0,2022-03-22,101,"9237 Sunset Ln, Hillcrest, CA"
502,2198.33,Travel,Contactless,56,0,2023-08-09,104,"7658 Pine Rd, Fairview, CA"
503,2318.43,Entertainment,Online,75,0,2024-10-22,109,"1954 Pine Ln, Hillcrest, TX"
504,1617.98,Gas Station,ATM Withdrawal,21,0,2023-02-18,107,"7549 Oak Blvd, Fairview, TX"
505,571.71,Electronics,Card Present,75,0,2022-06-24,102,"8682 Sunset Pl, Greenville, TX"
506,220.49,Gas Station,ATM Withdrawal,39,0,2022-11-04,107,"2756 Pine Ave, Hillcrest, CA"
507,1548.28,Gas Station,Contactless,75,0,2023-01-06,107,"2026 Pine Ave, Springfield, FL"
508,2488.64,Grocery,ATM Withdrawal,81,0,2022-01-12,101,"8184 Cedar Ave, Greenville, GA"
509,2209.93,Pharmacy,ATM Withdrawal,18,0,2023-07-24,108,"9234 Cedar St, Riverton, TX"
510,184.57,Grocery,Contactless,22,0,2023-09-04,101,"5524 Oak St, Springfield, CO"
511,3360.78,Restaurant,Online,40,0,2024-01-08,103,"687 Oak Blvd, Fairview, IL"
512,3792.45,Gas Station,Card Present,26,0,2022-10-03,107,"2099 Elm Blvd, Greenville, CO"
513,3479.45,Entertainment,Online,25,0,2024-12-19,109,"1536 Lakeview Pl, Hillcrest, FL"
514,1299.04,Gas Station,Contactless,63,0,2024-10-13,107,"8614 Lakeview Rd, Riverton, WA"
515,8.90,Coffee Shop,Online,21,0,2022-08-30,105,"3496 Main Rd, Lakeside, CA"
516,2802.52,Online Retail,Contactless,45,1,2023-02-17,106,"4714 Elm St, Fairview, FL"
517,3835.40,Entertainment,Contactless,32,0,2023-12-01,109,"6588 Main Ln, Springfield, TX"
518,4169.29,Travel,Contactless,79,0,2022-03-14,104,"2324 Lakeview Ave, Hillcrest, GA"
519,2312.89,Entertainment,Contactless,70,0,2022-04-25,109,"8637 Elm Ln, Hillcrest, IL"
520,1042.10,Entertainment,Card Present,60,0,2023-12-26,109,"1184 Pine Blvd, Springfield, IL"
